Product_ID,Product_Category,Brand_Tier,Unit_Price,Discount_Percentage,Advertising_Spend,Competitor_Price,Store_Coverage_Count,Customer_Rating,Inventory_Availability_Percentage,Monthly_Units_Sold
PID000312,Sports & Fitness,Budget,49.57,9.1,2699.95,85.53,279,3.6,82.9,233
PID000313,Electronics,Budget,339.35,22.1,1675.79,46.59,327,3.7,79.9,42
PID000314,Beauty & Personal Care,Mid-range,37.86,1.9,3616.6,76.82,338,3.7,83.6,271
PID000315,Toys & Games,Premeium,48.52,18.5,8417.46,95.49,161,4.4,100,580
PID000316,Beauty & Personal Care,Mid-range,24.77,28.6,5244.03,141.46,313,4,91.7,771
PID000317,Toys & Games,Budget,18.47,27.4,11559.97228,91.02,567,3.6,93.9,535
PID000318,Apparel,Mid-range,39.3,20.5,7177.48,110.4,136,4,82.1,444
PID000319,Grocery,Mid-range,10.39,22.1,3505.99,40.91,349,3.9,64.6,299
PID000320,Furniture,Mid-range,392.89,22.1,6102.39,62.49,296,3.1,88.4,72
PID000321,Grocery,Budget,11.08,9.1,3090.86,94.1,328,4.3,78.8,294
PID000322,Electronics,Premium,539.27,11.6,8898.07,144.11,144,4.8,88,388
PID000323,Electronics,Mid-range,288.16,1.9,357.98,151.12,299,3.3,86.7,5
PID000324,Apparel,Mid-range,60.05,19,3467.49,53.42,148,4.1,60.7,150
PID000325,Beauty & Personal Care,Premium,42.52,1.8,4794.07,90.84,160,4.5,88.5,379
PID000326,Sports & Fitness,Budget,54.04,30.7,6154.53,86.04,,3.1,72.7,402
PID000327,Sports & Fitness,Premium,99.72,9.2,1719.59,107.5,192,3.3,74.9,5
PID000328,Toys & Games,Budget,17.81,25.6,4084.38,83.06,374,3.5,77,337
PID000329,Beauty & Personal Care,Budget,10.51,128.1,3457.28,58.04,491,3.3,86.4,488
PID000330,Grocery,Budget,11.96,4.8,5292.52,46,312,3.8,,289
PID000331,Beauty & Personal Care,Premium,42.46,6.8,6284.04,16.15,151,4.3,83.4,381
PID000332,Home & Kitchen,Budget,42.05,5.8,2662.86,229.14,485,3.6,79.1,420
PID000333,Toys & Games,Mid-range,32.33,17.6,2112.31,89.66,162,3.2,78.5,9
PID000334,Electronics,,313.14,4.8,4063.19,41.12,199,3.8,83.2,14
PID000335,Grocery,Budget,15.98,14.3,2980.09,72.46,475,3.1,88.9,282
PID000336,Furniture,Budget,211.61,31.9,2480.49,451.73,592,4.2,83.1,881
PID000337,Toys & Games,Budget,15.77,24.5,,26.93,289,4.2,88.4,327
PID000338,Toys & Games,Mid-range,28,0.6,3254.81,60.81,345,3.8,69.4,167
PID000339,Apparel,Budget,11.2,12.1,3668.93,116.54,311,3.6,66.8,120
PID000340,Furniture,Budget,149.01,9.5,3196.3,520.09,492,2.6,91.1,589
PID000341,Sports & Fitness,Mid-range,53.16,21.4,7021.45,19.19,277,3.6,93.2,449
PID000342,Beauty & Personal Care,Premium,43.24,14.4,3939.19,37.31,66,4.1,100,357
PID000343,Furniture,Premium,541.78,3.6,6961.64,49,115,3.8,75.5,5
PID000344,Sports & Fitness,Mid-range,79.37,20.7,3390.59,19.63,227,,72.2,175
PID000345,Home & Kitchen,Budget,14.71,7.5,150,79.94,418,3.3,91.1,145
PID000346,Electronics,Premium,,7.6,8091.09,185.71,176,3.8,96.7,354
PID000347,Apparel,Mid-range,54.53,11.6,9955.31,18.06,242,3.6,86.1,508
PID000348,HOME & KITCHEN,Mid-range,,1.2,4409.87,80.23,303,4.3,82.7,361
PID000349,Sports & Fitness,Budget,34.08,10.7,,19.42,306,3.5,87.4,221
PID000350,,Premium,51.51,4.9,8064.87,21.7,172,4.8,90,437
PID000351,Sports & Fitness,Budget,48.66,32.4,4872.11,112.01,406,3.3,97.2,615
PID000352,Grocery,Budget,,20.8,2929.76,42.4,301,2.7,87.1,110
PID000353,Toys & Games,Mid-range,43.76,4.6,5591.7,41.08,350,3.6,93.9,328
PID000354,Sports & Fitness,Mid-range,38.96,12.6,2049.99,19.19,139,3.8,76.8,23
PID000355,Apparel,Budget,35.73,11.2,3041.93,94.97,468,3.9,83.8,453
PID000356,Apparel,Mid-range,61.31,22.3,7333.26,25.57,,4.5,87.3,439
PID000357,Beauty & Personal Care,Budget,45.72,13.7,2279.23,106.51,370,3.7,98.6,383
PID000358,Furniture,Premium,560.21,18.1,,49,74,4.1,82.6,5
PID000359,Toys & Games,Budget,22.34,12,150,29.79,440,3.5,72.4,56
PID000360,Grocery,Mid-range,17.49,26.8,4997.58,119.18,153,4.4,93,551
PID000361,Electronics,Mid-range,239.59,30.7,7198.1,205.69,204,4.1,79.2,1734
PID000362,Home & Kitchen,Mid-range,,28.3,5560.22,20.31,220,4.1,96.8,465
PID000363,Home & Kitchen,Mid-range,72.28,3.1,3829.42,124.22,331,4.2,90.7,382
PID000364,Electronics,Budget,220.99,42.9,3329.96,149.63,450,3.8,73.1,517
PID000365,Furniture,Budget,116.53,17.7,3364.91,343.83,284,3.4,86.4,504
PID000366,Apparel,Budget,10.77,27.3,2672.06,91.43,487,3.6,,449
PID000367,Toys & Games,Budget,12.14,29.9,2602.75,16.6,253,3.5,79.2,154
PID000368,Furniture,Mid-range,315.2,19.4,5025.72,211.7,138,3.9,83.1,198
PID000369,Toys & Games,Budget,31.38,37.1,1691.68,84.56,376,3.9,100,471
PID000370,Apparel,Mid-range,45.17,17.6,3143.66,23.9,183,4,90.9,234
PID000371,Electronics,Mid-range,200.87,29.5,2917.75,214.45,309,3.8,79.1,471
PID000372,Home & Kitchen,Budget,35.45,51.3,5720.14,137.89,241,3.3,95.6,702
PID000373,Beauty & Personal Care,Mid-range,39.61,10.3,6574.75,51.38,345,3.7,85.8,294
PID000374,Grocery,Budget,7.8,13,2159.7,89.03,345,3.8,94.6,300
PID000375,Toys & Games,Budget,16.44,13,5658.97,,253,3.4,86.7,244
PID000376,Electronics,Premium,337.5,7.3,6608.32,251.87,124,4.9,100,2686
PID000377,Apparel,Budget,26.88,21,3017.55,42.86,556,3.5,100,460
PID000378,Home & Kitchen,Budget,79.74,16.8,6538.62,30.56,574,3.6,100,595
PID000379,Toys & Games,Budget,26.95,26.9,150,80.25,483,4.1,76.8,293
PID000380,Toys & Games,Budget,12.57,12.4,2096.11,44.42,518,3.5,63.5,177
PID000381,Apparel,Budget,10.22,12.1,3457.07,108.24,552,3.8,94.4,482
PID000382,Furniture,Premium,298.47,10.6,6853.31,49,178,4.3,74,174
PID000383,Apparel,Mid-range,,15.7,2015.04,100.85,298,4.8,81.3,372
PID000384,Grocery,Mid-range,13.58,1.1,2284.89,41.02,262,3.9,93.4,148
PID000385,Apparel,Budget,14.44,29.9,5436.79,73.77,509,3.1,99.6,562
PID000386,GROCERY,Budget,13.48,4.3,816.43,15.02,445,4,97,235
PID000387,Home & Kitchen,Premium,71.89,,6262.92,174.14,159,4.2,85.9,418
PID000388,Electronics,Mid-range,199.71,16.1,4104.06,84.26,223,3.8,90.2,203
PID000389,Furniture,Premium,727.92,5,5533.68,332.17,204,4.7,74.3,266
PID000390,Sports & Fitness,Premium,94.42,12.7,6530.82,94.5,149,4.2,86.5,348
PID000391,Electronics,Budget,156.93,14.1,3128.41,77.89,333,3.6,91.1,264
PID000392,Electronics,Mid-range,175.06,1.6,5696.79,194.42,308,,84,128
PID000393,Furniture,Mid-range,222.86,21.2,3828.15,512.24,357,3.6,73,713
PID000394,Apparel,Premium,61.24,4.9,8621.65,38.59,190,4.2,,357
PID000395,Furniture,Mid-range,258.51,20.4,5295.9,262.84,268,3.9,63.7,328
PID000396,Home & Kitchen,Budget,36.96,18,5374.23,20.31,252,4.4,81,483
PID000397,Home & Kitchen,Mid-range,62.64,16.8,2040.56,20.31,263,4.3,80.7,149
PID000398,Toys & Games,Mid-range,26.19,5,6387.9,16.6,280,4.1,85,283
PID000399,Beauty & Personal Care,Premium,59.35,12.1,4954.51,16.15,218,3.4,75.6,176
PID000400,Beauty & Personal Care,Mid-range,19.12,2,,38.58,195,4.2,62.1,328
PID000401,Grocery,Budget,13.93,23.8,4500.69,102.91,554,3.1,89.4,560
PID000402,Home & Kitchen,Budget,57.38,13.8,2723.9,148.49,343,3.6,74.3,229
PID000403,,Budget,6.29,6.3,4676.48,104.67,230,3,88.3,179
PID000404,Furniture,Budget,259.04,20.4,7065.28,98.11,246,4,77.6,343
PID000405,Grocery,Mid-range,16.34,30.9,5847.27,17.96,293,3.9,82.9,518
PID000406,Toys & Games,Budget,23.58,8.4,1201.81,51.09,316,3,87.8,5
PID000407,Electronics,PREMIUM,186.77,8.1,7028.93,257.08,65,4.4,88.1,502
PID000408,Home & Kitchen,Mid-range,49.58,12.2,7309.04,117.95,347,3.7,81.7,458
PID000409,Electronics,Mid-range,153.35,11.8,4706.22,232.41,310,2.7,86.7,267
PID000410,Beauty & Personal Care,Mid-range,28.58,12.2,1654.68,19,259,3.8,94.5,306
PID000411,Apparel,Budget,30.08,5.9,3331.33,143.55,406,3.5,97,259
PID000412,,Mid-range,187.89,1.6,4211.81,41.12,266,3.7,77.8,72
PID000413,Electronics,Mid-range,230.75,8.5,1847.35,274.17,199,3.4,87,147
PID000414,Electronics,Budget,96.45,14.4,4015.72,89.05,494,3.7,99.7,503
PID000415,Apparel,Mid-range,50.06,11.3,4022.34,39.36,198,3.9,81.7,179
PID000416,Sports & Fitness,Mid-range,61.43,22.9,3748.31,19.19,242,3.6,80.8,164
PID000417,,Mid-range,13.84,12.9,5339.24,74.27,127,3.8,88.7,239
PID000418,Apparel,Mid-range,76.56,11.7,3522.27,29.92,259,3.7,77,107
PID000419,Home & Kitchen,Budget,48.7,9.2,5070.61,56.56,312,,74.5,209
PID000420,Grocery,Budget,3.55,,3246.72,71.17,391,2.5,100,456
PID000421,Toys & Games,Budget,15.13,5.5,1494.74,102.58,412,3.5,88.8,212
PID000422,Apparel,Budget,16.93,26,2688.53,53.18,415,3.8,85.5,399
PID000423,Sports & Fitness,Budget,38.55,40.8,3168.33,19.19,238,3.9,71.6,245
PID000424,Electronics,Budget,182.76,17.1,,324,577,3.4,80.5,571
PID000425,Apparel,Mid-range,48.55,5.2,4317.09,142.52,350,4.6,92.7,483
PID000426,Home & Kitchen,Budget,54.43,31.3,4165.93,78.92,291,3.2,98.3,452
PID000427,Home & Kitchen,Premium,111.47,10.5,485.8,20.31,184,4,100,169
PID000428,Grocery,Mid-range,17.03,15.4,3502.66,15.02,177,4.3,83.9,293
PID000429,Sports & Fitness,Budget,39.81,18.9,3482.41,,286,3.5,83.2,153
PID000430,Furniture,Budget,376.97,14.8,2762.7,327.82,311,3.3,74.6,145
PID000431,Apparel,Budget,29.18,17.4,6351.89,104.89,284,3.7,93.3,557
PID000432,Furniture,Mid-range,235.14,23.9,3746.31,,351,4.1,72.2,343
PID000433,Electronics,Mid-range,241.5,13.7,3234.47,331.64,303,3.7,70.6,373
PID000434,Beauty & Personal Care,Mid-range,34.41,1.7,3641.37,84.83,169,3.4,88.6,77
PID000435,Grocery,Budget,13.36,15.7,2457.2,84.7,584,3.5,100,464
PID000436,Electronics,Budget,219.58,22.4,2963.26,238.98,502,3.3,95.2,457
PID000437,Home & Kitchen,Premium,117.32,23.5,6427.99,131.36,203,4.8,83.2,672
PID000438,Home & Kitchen,Budget,38.87,11.4,2607.89,20.31,280,4.6,91.4,420
PID000439,Home & Kitchen,Premium,56.96,5.3,6619.21,58.78,85,4.4,92.8,330
PID000440,Furniture,Mid-range,389.78,21.7,5749.34,49,120,4.7,87.1,238
PID000441,Apparel,Budget,34.36,9.6,3959.14,115.8,359,2.7,85.1,147
PID000442,Apparel,Budget,20.18,32.2,1962.14,75.25,230,3.2,85.3,179
PID000443,Sports & Fitness,Mid-range,57.76,9,4285.4,65.64,299,3.4,92.4,322
PID000444,Toys & Games,Mid-range,37.52,21.8,4136.17,83.52,137,4,93,354
PID000445,Sports & Fitness,Mid-range,59.26,32,4777.94,74.89,179,3.5,77,326
PID000446,Apparel,Budget,49.04,38.1,6121.42,82.87,447,3.6,88.7,691
PID000447,Grocery,Mid-range,27.5,23.4,4123.34,47.42,323,4.4,100,548
PID000448,Electronics,Mid-range,132.92,12.2,4527.46,187.9,127,4.8,74.8,461
PID000449,Toys & Games,Budget,24.16,14.1,3631.62,37.66,235,3.6,87,230
PID000450,Sports & Fitness,Premium,86.26,5.3,6078.09,161.48,207,4.3,82.1,406
PID000451,Grocery,Budget,9.87,26.6,5882.07,44.24,573,4.4,88.7,705
PID000452,Electronics,Mid-range,224.82,15.2,772.96,72.21,273,3.5,80.2,5
PID000453,Sports & Fitness,Premium,112.09,12.2,9176.67,103.9,159,4.6,95.6,658
PID000454,,Premium,340.31,5.4,6896.19,465.25,77,4.9,75.3,607
PID000455,Electronics,Mid-range,209.53,24.3,6204.45,171.47,299,3.5,95.8,558
PID000456,Apparel,Premium,53.71,13.1,150,92.12,91,3.9,84.6,100
PID000457,Grocery,Budget,11.4,18.5,3362.12,54.42,437,,79.4,235
PID000458,Grocery,Mid-range,5.71,18.1,7140.73,133.82,351,4.2,87.6,731
PID000459,Furniture,Mid-range,224.38,13.1,3737.96,339.18,197,3.7,100,454
PID000460,Toys & Games,Mid-range,,14.3,2523.79,38.88,311,3.6,65.1,38
PID000461,Grocery,Budget,8.54,24.3,1611.93,103.39,596,4.1,79,542
PID000462,Furniture,Mid-range,182.16,10.9,4681.26,222.63,178,3.5,87.7,234
PID000463,Grocery,Budget,6.76,8.2,2041.47,42.78,418,3.1,97.3,136
PID000464,Toys & Games,Budget,21,21.3,664.15,69.88,302,2.7,97,54
PID000465,Furniture,Premium,430.63,18.1,4085.96,170.4,175,3.9,78.3,53
PID000466,Apparel,premium,63.42,6.5,1469.25,146.83,220,4.3,85.1,165
PID000467,Furniture,Budget,161.34,14.9,1992.25,49,535,3.5,89.6,224
PID000468,Home & Kitchen,Mid-range,46.17,29.1,1446.89,20.31,282,3.8,76.6,215
PID000469,Home & Kitchen,Budget,26.05,42.2,5156.37,153.63,339,4.5,91,817
PID000470,Apparel,Premium,83.8,10.5,4891.01,110.61,210,3.6,80,237
PID000471,Grocery,Mid-range,10.97,4,5401.75,66.06,304,4.3,62.1,233
PID000472,Beauty & Personal Care,Mid-range,30.41,35,5261.83,72.63,374,4,100,808
PID000473,Grocery,Budget,16.53,1.4,4241.24,,390,3.8,84.5,310
PID000474,Grocery,Mid-range,33.05,2,5889.1,79.19,326,3.6,80,327
PID000475,Beauty & Personal Care,Budget,24.44,9.1,1912.86,80.27,494,3.7,87.8,358
PID000476,Grocery,Mid-range,24.75,38.2,2456.76,22.38,288,4.4,95.1,545
PID000477,Grocery,Budget,12.49,11.5,3596.75,84.5,325,3.9,94,355
PID000478,Beauty & Personal Care,Premium,41.72,5.5,2122.08,65.3,112,3.8,89.5,38
PID000479,Electronics,Budget,91.62,31.2,2890.33,286.09,548,3.9,,804
PID000480,,Budget,20.01,20.1,3546.49,51.67,283,3.3,75.7,110
PID000481,Apparel,Mid-range,,38.5,3943.93,58.88,279,3.9,80.1,447
PID000482,Grocery,Budget,12.09,26.1,5861.32,64.21,,3.5,59,382
PID000483,Toys & Games,Budget,16.1,27.2,,129.08,484,3.5,79.4,306
PID000484,Electronics,Premium,228.81,13,9453.9,41.12,103,4.6,81.5,515
PID003710,Toys & Games,Budget,17.27,22.2,3453.29,96.4,587,3.1,,299
PID000486,Apparel,Mid-range,28.94,9.5,2382.41,18.06,331,3.8,95.1,213
PID000487,Toys & Games,Budget,28.82,27,4573.76,68.67,529,4,81.1,493
PID000488,Beauty & Personal Care,Mid-range,28.9,11.3,6003.26,83.71,162,3.9,98.8,466
PID000489,Toys & Games,Mid-range,16.82,36.6,1664.55,16.6,356,3.4,100,285
PID000490,Grocery,Budget,10.71,9.4,1049.28,69.34,473,3.8,86,240
PID000491,Electronics,Budget,215.47,15.9,,312.53,394,3.9,92.2,511
PID000492,Apparel,Budget,49.18,9,2603.68,18.06,500,3.7,81.2,114
PID000493,Electronics,Mid-range,294.37,26.4,5583.01,394.44,217,3.5,92.4,554
PID000494,Home & Kitchen,Budget,41.45,8.6,4491.5,20.31,455,3.9,86.9,382
PID000495,Toys & Games,Mid-range,28.85,13.2,4279.89,106.58,208,4.7,88.3,457
PID000496,Home & Kitchen,Budget,46.01,21.4,1828.75,153.63,298,3.4,86,293
PID000497,Apparel,Budget,22.53,21.8,2497.85,18.06,416,3.5,91.1,329
PID000498,Apparel,Budget,37.47,7.8,,52.45,542,3.6,93.4,408
PID000499,Apparel,Mid-range,32.08,13.8,4540.96,90.05,304,3.3,80.1,255
PID000500,Toys & Games,Budget,23.88,27.7,,101.7,363,3,85.8,157
PID000501,Home & Kitchen,Budget,25.45,5,1417.23,31.1,423,3.8,91,229
PID000502,,Premium,33.58,12.3,6788.02,124.99,79,3.8,87.2,365
PID000503,,Mid-range,59.19,12.5,5071.06,48.15,379,3.6,94.9,430
PID000504,Home & Kitchen,Mid-range,52.98,15.1,2268.27,140.8,196,3.2,82.3,177
PID000505,Grocery,Budget,,23.3,6009.55,124.92,403,4.1,69.8,535
PID000506,Grocery,Mid-range,24.32,8.4,4594.07,74.69,288,3.6,78.5,163
PID000507,Groceries,Budget,4.64,22.4,2958.07,,486,4,87.9,512
PID000508,Beauty & Personal Care,Budget,22.12,10.3,4564.01,56.29,414,3.4,98.3,393
PID000509,Apparel,Budget,55,25.3,4091.08,120.72,563,3.1,98.3,555
PID000510,Toys & Games,Mid-range,42.37,17.4,7891.33,52.7,280,4.3,80.2,509
PID000511,Home & Kitchen,Budget,28.34,31.1,840.23,70.58,,3.6,77.3,190
PID000512,,Mid-range,39.59,10.5,2273.41,,278,4.4,83.5,246
PID000513,Apparel,Budget,29.47,39,1680.08,85.62,309,3.7,83.2,421
PID000514,Beauty & Personal Care,Premium,26.19,4.2,6757.43,85.75,105,4.7,100,632
PID000515,Toys & Games,Budget,24.37,42.7,3438.59,78.68,406,3.4,96.3,519
PID000516,Apparel,Budget,31.16,18.6,4087.87,18.06,409,3.8,100,417
PID000517,Sports & Fitness,,62.12,20.1,3614.99,23.39,247,3.7,100,306
PID000518,Furniture,Mid-range,286,18.8,7008.78,328.15,164,3.8,91.9,586
PID000519,Toys & Games,Mid-range,17.3,12.8,4612.55,91.18,293,3.4,87.9,241
PID000520,Apparel,Mid-range,32.08,22.2,5447.95,18.06,230,4.7,79.4,426
PID000521,Toys & Games,Premium,50.37,3.3,2947.69,24.98,134,,94.6,154
PID000522,Toys & Games,Budget,22.56,22,3184.68,38.93,526,,80,452
PID000523,,Budget,18.88,30.2,5174.52,120.29,526,2.9,100,472
PID000524,Toys & Games,Mid-range,37.64,6.6,3162.4,111.86,,3.2,70.9,16
PID000525,Grocery,Budget,13.96,20.7,1892.84,102.18,281,4.3,84,367
PID000526,Toys & Games,budget,19.4,19.2,1849.94,86.81,260,3.1,86.8,67
PID000527,Furniture,Premium,697.57,5,3882.09,49,150,4.5,76.7,5
PID000528,Beauty & Personal Care,Mid-range,32.77,31.3,2113.46,16.15,139,2.8,87.3,41
PID000529,Sports & Fitness,Mid-range,59.45,14,4897.96,78.19,265,4.1,100,370
PID000530,Beauty & Personal Care,Premium,78.13,8.6,5207.74,92,204,4.8,70.2,420
PID000531,Electronics,Budget,166.83,32.4,3627.83,154.91,379,4.1,73.5,404
PID000532,Apparel,Budget,32.19,15.5,3027.66,81.59,387,3.4,85.6,225
PID000533,Beauty & Personal Care,Mid-range,44.15,2.1,3333.38,104.97,146,3.5,97.1,183
PID000534,Grocery,Budget,13.75,22.9,4392.87,83,225,3.9,91.8,436
PID000535,Beauty & Personal Care,Premium,63.26,4.5,5357.52,52.66,203,3.5,77.5,157
PID000536,,Budget,56.4,15.5,3482.03,71.36,509,3.6,100,448
PID000537,Apparel,BUDGET,16.9,21.1,3170.21,164.7,367,4.3,86.9,604
PID000538,Furniture,,394.68,7,7044.06,159.6,180,5,90.8,1509
PID000539,Beauty & Personal Care,Premium,57.21,6.2,5323.9,22.51,105,4.8,88.6,346
PID000540,Electronics,Mid-range,105.96,5.7,150,274.19,186,4.1,75.3,193
PID000541,Apparel,Mid-range,37.83,6.4,3018.98,81.25,287,3.3,85.6,140
PID000542,Beauty & Personal Care,Budget,20.44,14.6,1827.47,71.5,549,4,82.8,497
PID000543,Sports & Fitness,Mid-range,75.58,20.8,4690.55,69.88,274,3.9,98.3,380
PID000544,Electronics,Mid-range,288.52,25.6,6667.15,316.29,375,4.3,96.6,816
PID000545,Apparel,Mid-range,51.78,19.8,5267.11,116.97,367,4,75.9,439
PID000546,Toys & Games,Budget,11.03,35.9,6950.03,16.6,233,3.6,88.1,461
PID000547,Apparel,Premium,115.45,3.8,3872.88,97.13,103,4.3,71.3,150
PID000548,Electronics,Mid-range,324.93,14.7,4955.81,42.19,151,3.4,92.6,78
PID000549,,Budget,31.85,22.1,5687.12,202.15,578,3.7,,773
PID000550,Electronics,Mid-range,147.32,23.1,3984.65,135.2,281,3.8,90.7,361
PID000551,Home & Kitchen,Mid-range,51.36,23.8,2904.14,99.18,215,4.3,80.6,369
PID000552,Apparel,Mid-range,63.61,25.7,3510.49,101.74,255,3.7,66.9,223
PID000553,ELECTRONICS,Mid-range,234.18,,5092.44,103.74,343,3.8,100,391
PID000554,Electronics,Mid-range,272.64,1.1,2716.27,145.51,318,3.5,90.9,108
PID000555,Grocery,Budget,6.53,26.8,6202.79,56.4,278,3.3,97.7,453
PID000556,Grocery,Budget,17.24,16.6,4117.48,107.75,579,2.9,99.7,411
PID000557,Beauty & Personal Care,Budget,18.79,35.4,2487.47,36.17,500,3.7,69.5,471
PID000558,Home & Kitchen,Budget,52.77,38.9,4880.99,118.86,472,3.9,74.7,584
PID000559,Apparel,Mid-range,46.12,11.1,4544.64,23.05,,4.5,98.4,419
PID000560,Toys & Games,Mid-range,45.3,22.6,3890.44,16.6,358,4,81.9,330
PID000561,Apparel,Mid-range,33.81,21,916.2,32.33,205,3.1,93.5,57
PID000562,Home & Kitchen,Budget,46.38,30.1,2663.84,85,312,3,77.4,173
PID000563,Apparel,Budget,38.46,3.6,,36.07,246,3.3,95.8,125
PID000564,Electronics,Mid-range,264.3,12.9,1489.38,322.31,329,4.3,91.4,478
PID000565,Electronics,Premium,369.41,13.5,,187.63,175,4.3,98.5,316
PID000566,Toys & Games,Mid-range,40.3,6.9,3666.61,38.34,218,3.7,94.9,205
PID000567,Electronics,Budget,236.13,17.5,3162.65,41.12,235,3.4,100,102
PID000568,Sports & Fitness,Mid-range,67.58,5.8,8199.63,70.1,158,3.7,86.1,343
PID000569,Electronics,Premium,333.32,5.1,6095.3,199.19,167,4.6,87.6,285
PID000570,Sports & Fitness,Mid-range,23.38,26.5,2043.8,78.65,156,3.5,68.4,114
PID000571,Apparel,Budget,16.98,21.3,3815.23,116.02,553,3.4,,557
PID000572,Apparel,Budget,11.56,24.7,3613.46,177.89,237,3.9,94.2,494
PID000573,Furniture,Premium,457.26,,7116.79,247.25,122,3.9,71.7,109
PID000574,Apparel,Budget,29.17,59,3587.23,34.22,471,4.1,61.9,586
PID000575,Grocery,Mid-range,15.42,5.2,5614.01,15.02,203,3.7,85.2,185
PID000576,Home & Kitchen,Mid-range,61.42,38.8,3439.95,20.31,200,4.1,86.4,443
PID000577,Furniture,Budget,230.81,21.8,1974.9,49,467,3.8,75.9,225
PID000578,,Mid-range,31.88,31.1,2734.09,40.27,130,4.6,81.5,359
PID000579,Beauty & Personal Care,Mid-range,27.98,16.7,3639.12,53.01,312,3.1,89.4,968
PID000580,Apparel,Premium,54.01,10,9858.53,18.06,181,4.2,83.2,480
PID000581,Home & Kitchen,Budget,23.88,2.1,3863.08,107.2,496,3.9,72.8,373
PID000582,Electronics,Mid-range,219.9,10.8,2904.55,41.12,334,3.3,81.3,52
PID000583,Furniture,Budget,180.42,27.7,3318.05,404.71,469,2.7,73.5,429
PID000584,Electronics,Mid-range,257.15,9.9,5207.49,193.12,324,4.6,75.1,460
PID000585,Beauty & Personal Care,Budget,21.02,48.2,851.07,55.93,335,3.4,71.6,332
PID000586,Furniture,Mid-range,274.88,8.8,6782.07,230.49,190,4.4,73.1,425
PID000587,Home & Kitchen,Budget,55.59,8.2,1768.99,72.05,,3,,221
PID000588,Beauty & Personal Care,Mid-range,15.77,7.7,3708.4,16.15,235,3.8,97.2,277
PID000589,Toys & Games,Mid-range,42.23,12.3,4650.41,108.58,296,3.8,92.8,316
PID000590,Home & Kitchen,Premium,-18,,6987.63,56.66,187,3.9,70.8,211
PID000591,Beauty & Personal Care,Mid-range,14.67,26.3,1202.55,44.56,338,3.5,84.1,194
PID000592,Home & Kitchen,Premium,36.36,7.4,2750.04,45.95,130,4.8,84.7,301
PID000593,Toys & Games,Mid-range,20.01,4.8,2305.72,115.06,357,3.4,82.6,247
PID000594,Furniture,,653.48,7.6,3770.92,176.37,82,4.5,76.1,5
PID000595,Toys & Games,Premium,53.35,10.2,4113.14,86.55,148,4.2,86.7,285
PID000596,Toys & Games,Budget,8.4,26.9,5162.77,65.89,509,3.9,79.8,542
PID000597,Beauty & Personal Care,Budget,28.11,25.5,5613.84,110.99,308,3.7,84.6,536
PID000598,Electronics,Premium,491.5,3.7,,243.71,61,4.6,83.6,124
PID000599,Apparel,Mid-range,85.38,20.6,1909.94,87.22,192,3.7,83.1,98
PID000600,Apparel,Mid-range,58.95,16.1,8794.64,57.01,228,4,81.9,504
PID000601,Grocery,Budget,11.45,47.2,150,19.84,519,3.1,91,397
PID000602,Electronics,Mid-range,216.65,14,5246.07,257.85,180,4.1,69.9,218
PID000603,Beauty & Personal Care,BUDGET,24.25,20.7,2726.64,64.89,261,3.5,78.6,209
PID000604,Grocery,Budget,6.13,7.4,2159.89,151.88,320,3.5,85.6,145
PID000605,Beauty & Personal Care,Budget,,2.7,5120.07,120.05,576,3.6,81.4,573
PID000606,Sports & Fitness,Budget,62.43,11.6,4086.62,104.58,250,3.6,81.9,299
PID000607,Apparel,Mid-range,44.72,15.3,5131.56,43.2,314,3.9,96.6,397
PID000608,Apparel,Budget,27.47,17,1456.63,28.03,492,3.5,68.7,5
PID000609,Apparel,Mid-range,20.74,23.7,3958.08,40.53,197,4.6,90.1,475
PID000610,Apparel,Budget,24.46,24.5,308.45,18.06,240,,90,264
PID000611,Apparel,Mid-range,41.41,17.9,5916.94,138.04,367,3.9,80.8,559
PID000612,Toys & Games,Premium,32.21,17.6,2825.58,105.89,181,3.7,96.6,276
PID000613,Apparel,Mid-range,38.31,12.3,3705.33,85.6,295,3.3,95.8,288
PID000614,Beauty & Personal Care,Mid-range,34.14,22.8,6596.39,121.67,232,3.2,70.6,456
PID000615,Toys & Games,Mid-range,45.64,17.5,4407.88,62.79,298,3.3,72.8,105
PID000616,Beauty & Personal Care,Budget,27.28,30.9,1653.93,102.41,566,3.6,81.3,503
PID000617,Beauty & Personal Care,Premium,64.96,5.1,6201.82,16.15,171,4.2,,364
PID000618,Toys & Games,Budget,11.52,11.2,4075.42,61.42,255,3.6,64.6,194
PID000619,Grocery,Budget,18.1,8.4,3677.45,127.97,283,3.3,95.5,370
PID000620,Electronics,Mid-range,,13.7,3446.77,205.98,368,3.3,98.4,217
PID000621,Apparel,Budget,38.44,9,4766.81,30.3,268,3.6,85.8,219
PID000622,Beauty & Personal Care,Budget,30.57,2.9,,43.19,362,3.8,75.1,210
